,gameRank,playerKill,monsterKill,useEmoticonCount,characterLevel,bestWeaponLevel,mmrGain,gameId,userNum,damageToPlayer,totalTime,craftLegend,damageFromPlayer,characterNum,,,
3040,17,0,7,2,9,7,-9,15957983,8098,3312,290,0,3435,14,,,
3041,16,2,4,6,10,8,1,15957729,8098,4935,338,1,3300,14,,,
3042,16,0,3,3,9,5,-15,15957544,8098,2076,243,0,1950,14,,,
3043,17,0,1,2,8,5,-13,15957393,8098,2381,183,0,1821,14,,,
3044,18,0,2,3,9,5,-10,15956722,8098,1997,254,0,2742,14,,,
3045,17,0,4,2,5,4,-12,15956571,8098,375,127,0,1317,14,,,
3046,12,0,11,2,12,10,-7,15952924,8098,8707,506,1,6601,48,,,
3047,18,0,3,2,9,5,-19,15927185,8098,741,263,1,2322,39,,,
3048,7,1,17,3,13,12,2,15923344,8098,8262,493,1,5509,39,,,
3049,6,2,23,5,15,15,20,15923104,8098,18195,656,2,14278,39,,,
3050,16,0,2,2,9,6,-10,15922756,8098,3060,222,1,2580,39,,,
3051,14,1,14,3,12,11,-1,15922585,8098,8132,387,1,6974,39,,,
3052,16,0,10,2,10,8,-12,15922289,8098,2670,281,0,3528,28,,,
3053,7,2,12,4,12,11,9,15921983,8098,10459,524,1,6233,48,,,
3054,5,2,13,4,13,11,6,15921694,8098,8794,600,1,5571,48,,,
3055,17,1,5,3,9,6,-13,15921526,8098,3079,285,1,2396,48,,,
3056,17,0,4,2,8,5,-18,15921339,8098,1377,191,0,1699,48,,,
3057,15,0,4,2,8,7,-18,15921179,8098,4347,231,0,3751,48,,,
3058,4,3,15,5,17,16,26,15920416,8098,24130,867,1,14727,48,,,
3059,4,5,13,7,16,16,42,15919930,8098,26746,894,1,16002,48,,,
3060,10,3,10,6,12,11,15,15919515,8098,10992,480,1,6299,48,,,
3061,12,2,4,5,10,8,4,15914972,8098,6477,374,1,3536,48,,,
3062,14,1,11,3,11,9,-5,15914541,8098,5668,350,0,5883,48,,,
3063,1,5,14,7,19,20,48,15913666,8098,34794,1235,3,21179,48,,,
3064,14,0,3,2,9,5,-18,15913372,8098,1893,257,1,2319,48,,,
3065,16,0,3,2,8,5,-20,15913182,8098,2042,215,0,2286,48,,,
3066,8,2,9,4,12,10,4,15912897,8098,8908,507,2,5290,48,,,
3067,12,0,4,2,10,7,-9,15912628,8098,3791,439,0,2606,48,,,
3068,8,3,11,6,15,14,14,15912284,8098,17560,721,2,9442,48,,,
3069,12,0,2,2,9,7,-9,15905973,8098,5520,278,0,4567,48,,,
3070,13,0,11,2,11,8,-14,15905779,8098,4374,407,1,3184,48,,,
3071,4,4,10,8,17,17,34,15905355,8098,22091,1000,2,12531,48,,,
3072,6,0,8,2,13,11,-1,15905044,8098,11684,609,1,8090,48,,,
3073,7,1,27,4,16,15,1,15904720,8098,16251,892,2,10013,48,,,
3074,12,1,4,3,10,8,-1,15904536,8098,6930,332,0,5243,48,,,
3075,8,4,10,6,14,13,19,15904280,8098,12403,617,1,7607,48,,,
3076,11,2,6,4,10,8,2,15904105,8098,4209,368,0,4892,48,,,
3077,17,0,10,2,10,6,-13,15896470,8098,1746,274,0,1998,48,,,
3078,2,6,12,9,18,18,58,15895907,8098,33486,1040,4,19354,48,,,
3079,18,0,2,2,6,4,-17,15895756,8098,1163,135,0,1486,48,,,
3080,17,0,4,2,9,6,-12,15895518,8098,1707,242,0,2260,48,,,
3081,16,1,2,3,8,6,-14,15895355,8098,3267,217,0,2826,48,,,
3082,17,0,3,2,8,5,-13,15895124,8098,1796,216,0,2445,48,,,
3083,2,4,23,7,15,15,34,15893249,8098,15190,638,1,9946,48,,,
3084,14,1,6,4,10,8,-7,15892975,8098,5958,345,0,4329,48,,,
3085,4,6,15,8,15,16,33,15892492,8098,19549,763,1,9125,48,,,
3086,16,0,1,2,6,4,-17,15892296,8098,1417,147,0,1627,48,,,
3087,17,0,1,2,6,3,-17,15892128,8098,263,134,0,1553,48,,,
3088,12,0,11,2,12,9,-11,15891764,8098,4010,564,0,5843,18,,,
3089,16,0,2,2,8,4,-12,15891491,8098,678,220,0,2080,18,,,
3090,17,0,3,2,7,5,-20,15891287,8098,2494,176,0,2173,18,,,
3091,4,1,11,4,14,11,4,15890944,8098,9029,658,0,9068,18,,,
3092,12,0,6,3,10,6,-11,15889630,8098,3004,349,0,3276,48,,,
3093,10,2,16,5,14,10,3,15889423,8098,6920,628,1,5933,18,,,
3094,10,1,12,4,12,8,2,15889245,8098,5488,473,0,8748,18,,,
3095,7,1,18,6,15,11,-4,15888940,8098,6130,749,1,8535,18,,,
3096,6,1,22,4,16,12,1,15888729,8098,6279,715,3,5292,18,,,
3097,9,0,19,2,15,9,-5,15888406,8098,2005,665,1,4475,18,,,
3098,8,3,9,5,12,10,11,15888257,8098,6087,430,0,5717,18,,,
3099,5,3,29,5,16,14,17,15887978,8098,11045,946,1,11311,18,,,
3100,11,1,11,4,12,8,2,15887819,8098,2105,471,1,2399,18,,,
3101,5,3,41,5,18,16,20,15887541,8098,10923,952,3,8393,18,,,
3102,14,0,8,2,11,6,-9,15887392,8098,1045,388,0,4484,18,,,
3103,9,1,16,3,14,9,4,15887179,8098,3147,574,0,6578,18,,,
3104,7,1,25,4,14,10,0,15886950,8098,3862,614,2,6211,18,,,
3105,9,0,10,2,11,7,-8,15886825,8098,1983,363,0,3295,18,,,
3106,16,0,6,2,10,4,-15,15886676,8098,571,273,0,3599,18,,,
3107,15,0,9,3,10,6,-10,15886511,8098,1205,336,0,3968,18,,,
3108,12,1,8,4,12,9,-2,15886320,8098,5896,487,0,5282,18,,,
3109,1,6,24,7,19,17,60,15885992,8098,19718,1168,3,15729,18,,,
3110,7,5,4,7,13,13,31,15829992,8098,17106,656,0,10753,48,,,
3111,8,1,18,4,14,11,2,15829792,8098,5248,662,2,5250,48,,,
3112,11,0,5,2,11,6,-8,15829643,8098,3513,427,1,4278,48,,,
3113,17,0,3,3,9,5,-14,15829518,8098,2408,271,0,2218,48,,,
3114,14,0,2,2,10,7,-18,15829342,8098,5244,320,0,5194,48,,,
3115,18,0,3,2,7,6,-15,15829277,8098,2930,162,0,2116,48,,,
3116,1,6,29,7,17,17,59,15724086,8098,14811,929,3,4361,47,,,
3117,11,0,8,4,11,8,-12,15723917,8098,4804,470,1,5440,47,,,
3118,14,0,8,2,10,7,-15,15723692,8098,3352,357,1,3763,47,,,
3119,12,1,5,3,10,8,0,15723563,8098,3969,318,1,3876,47,,,
3120,1,5,23,6,17,15,37,15723107,8098,12041,983,5,4931,47,,,
3121,8,2,6,4,13,11,1,15612312,8098,11326,644,1,8330,47,,,
3122,1,8,22,9,16,16,65,15612020,8098,18478,797,3,9694,47,,,
3123,16,1,6,3,9,7,-10,15611901,8098,4566,304,0,5850,47,,,
3124,12,1,4,3,10,7,-5,15611588,8098,3074,286,1,2517,47,,,
3125,12,1,5,3,10,7,-3,15611322,8098,4295,315,1,3658,47,,,
3126,1,8,28,9,18,19,69,15597610,8098,24945,1051,2,12276,47,,,
3127,13,2,3,5,10,8,2,15597352,8098,5630,365,1,5643,47,,,
3128,16,0,2,2,8,5,-18,15596943,8098,1542,250,0,1954,47,,,
3129,17,0,2,2,7,5,-19,15596746,8098,1123,178,0,1396,47,,,
3130,11,1,4,3,10,7,-5,15596437,8098,4145,401,1,3252,47,,,
3131,18,0,2,2,8,5,-17,15596166,8098,1372,198,0,2071,47,,,
3132,6,4,9,6,14,14,20,15595574,8098,17053,636,1,12363,47,,,
3133,18,0,1,2,6,4,-17,15593631,8098,574,144,0,1445,47,,,
3134,10,2,12,6,13,12,6,15593359,8098,10848,635,1,8059,47,,,
3135,1,7,16,1,17,16,70,15593009,8098,18804,1019,4,6715,47,,,
3136,10,0,13,0,12,11,0,15592807,8098,9464,517,1,4354,47,,,
3137,1,5,18,0,17,16,23,15592313,8098,16952,937,3,8089,47,,,
3138,14,2,9,0,10,7,-2,15592123,8098,3412,352,1,4685,47,,,
3139,16,0,10,0,10,7,-21,15591934,8098,1631,277,1,2222,47,,,
3140,16,0,2,0,8,5,0,15591810,8098,706,208,0,1713,47,,,
3141,1,7,32,0,17,18,17,15580002,8098,19177,1093,3,9651,47,,,
3142,9,2,3,4,11,9,6,15579655,8098,7938,512,1,6460,47,,,
3143,16,1,3,0,8,6,-6,15579380,8098,1853,227,0,2694,47,,,
3144,14,0,15,0,10,8,-15,15579062,8098,3196,360,1,4105,47,,,
3145,8,5,24,0,14,13,34,15578684,8098,11357,617,1,9251,47,,,
3146,15,0,6,0,10,6,-19,15578466,8098,2740,295,1,2721,47,,,
3147,16,0,3,0,8,5,-17,15578277,8098,1282,226,0,2675,47,,,
3148,16,1,3,0,9,7,0,15577856,8098,4363,280,0,4433,47,,,
3149,1,8,31,0,18,18,24,15577228,8098,21230,974,4,8461,47,,,
3150,16,1,6,1,10,7,-12,15576985,8098,4753,365,1,3260,47,,,
3151,8,1,12,2,14,11,5,15576485,8098,7034,672,2,5211,47,,,
3152,14,0,6,0,10,8,-17,15576191,8098,5874,385,0,5789,47,,,
3153,7,1,12,0,13,10,0,15575806,8098,8446,660,1,5717,47,,,
3154,1,8,28,0,17,18,34,15575227,8098,21164,1016,4,9134,47,,,
3155,10,4,11,0,14,13,25,15574822,8098,13156,659,1,9142,47,,,
3156,10,2,5,1,11,9,8,15574539,8098,7691,445,1,6181,47,,,
3157,12,1,10,0,13,11,-7,15574172,8098,9705,655,1,7853,47,,,
3158,1,5,24,0,17,17,64,15572180,8098,22988,1021,2,15846,47,,,
3159,12,1,6,0,10,8,-2,15572002,8098,4621,374,0,3612,47,,,
3160,16,0,4,1,8,5,-20,15571746,8098,676,223,0,3211,47,,,
3161,7,4,10,1,13,11,29,15571479,8098,9466,572,2,5893,47,,,
3162,13,0,4,0,9,6,-15,15571215,8098,2406,291,0,3739,47,,,
3163,15,0,6,0,11,9,-16,15571037,8098,4772,373,0,5705,47,,,
3164,6,3,11,0,13,12,17,15570778,8098,14126,544,1,10987,47,,,
3165,15,0,5,0,9,8,-24,15570660,8098,5779,259,0,3095,47,,,
3166,8,3,9,0,11,10,14,15570404,8098,8623,484,1,7145,47,,,
3167,8,2,10,0,12,12,10,15570198,8098,11855,447,1,9082,47,,,
3168,10,3,6,0,11,10,8,15569952,8098,8714,420,1,5730,47,,,
3169,1,7,27,1,18,19,88,15554979,8098,24751,1067,5,9925,47,,,
3170,9,2,10,2,11,9,7,15554548,8098,4651,422,1,4897,47,,,
3171,12,1,9,0,10,7,-9,15554169,8098,2110,348,1,1967,47,,,
3172,6,3,19,2,14,12,31,15553784,8098,9666,607,1,7751,47,,,
3173,11,2,7,0,10,9,7,15553533,8098,6783,357,0,6287,47,,,
3174,14,1,7,0,9,8,-10,15553241,8098,7003,261,0,3981,47,,,
3175,15,1,7,1,10,8,-18,15552973,8098,4637,368,0,4916,47,,,
3176,15,0,9,2,10,7,-26,15552717,8098,3277,327,0,3728,47,,,
3177,7,3,15,6,13,13,27,15552256,8098,12338,607,1,8711,47,,,
3178,6,2,12,1,15,12,15,15551780,8098,9363,778,1,11842,47,,,
3179,2,5,18,1,16,16,75,15551276,8098,17310,993,3,10482,47,,,
3180,12,2,4,0,10,9,10,15551062,8098,8442,379,0,5753,47,,,
3181,12,2,5,0,10,8,12,15550839,8098,4822,401,0,5187,47,,,
3182,7,2,8,0,13,12,66,15550571,8098,11235,585,1,7594,47,,,
3183,14,1,6,2,10,8,0,15550367,8098,4536,348,1,3334,47,,,
3184,1,10,26,0,18,19,176,15549059,8098,25821,1012,4,13704,47,,,
3185,7,0,12,0,12,9,-2,15548808,8098,4951,562,1,7568,47,,,
3186,10,1,12,0,14,11,12,15548583,8098,10333,615,2,7167,47,,,
3187,11,2,6,1,10,8,23,15548395,8098,5191,307,1,3721,47,,,
3188,17,0,2,0,8,5,-35,15548291,8098,2151,252,0,2742,47,,,
3189,13,0,9,0,11,9,-13,15548122,8098,4912,345,0,3571,47,,,
3190,1,5,22,0,17,17,162,15547673,8098,20096,1066,5,7615,47,,,
3191,5,5,14,0,12,12,101,15547459,8098,11131,554,1,5395,47,,,
3192,18,0,0,0,4,1,-19,15547385,8098,184,95,0,1101,47,,,
3193,17,1,2,1,8,6,-6,15547259,8098,3427,226,0,3328,47,,,
3194,1,9,49,10,18,20,39,17106857,695158,28922,879,5,7885,2,,,
3195,14,1,19,3,12,11,-18,17106744,695158,9536,454,1,5315,47,,,
3196,1,6,29,7,19,19,34,17106417,695158,27262,1162,4,13532,47,,,
3197,13,1,15,3,11,10,-16,17106287,695158,4751,390,1,3255,2,,,
3198,1,8,45,9,19,20,43,17105891,695158,21702,1168,3,8310,47,,,
3199,13,2,29,4,12,12,-13,17105668,695158,10346,502,1,5165,17,,,
3200,18,0,6,2,8,5,-20,17105505,695158,0,208,0,1302,18,,,
3201,12,0,13,2,11,9,-18,17105258,695158,6299,414,1,5121,24,,,
3202,4,3,61,5,17,18,2,17104830,695158,14858,927,2,7686,2,,,
3203,1,10,45,11,18,20,48,17104311,695158,25144,997,3,8753,2,,,
3204,13,3,14,5,11,10,-8,17104115,695158,5431,306,0,3626,2,,,
3205,1,4,48,5,18,18,23,17103497,695158,13981,939,4,5013,2,,,
3206,1,5,45,6,18,17,26,17102892,695158,12129,1039,5,7493,24,,,
3207,4,2,128,4,18,20,2,17102182,695158,8339,1128,1,4066,6,,,
3208,1,6,62,7,20,20,41,17101402,695158,21422,1136,2,8013,2,,,
3209,12,0,12,2,10,9,-19,17101064,695158,6390,372,1,3832,2,,,
3210,7,4,29,6,16,18,9,17100416,695158,24050,898,1,7323,2,,,
3211,17,0,8,2,9,7,-22,17100109,695158,3461,265,0,2563,47,,,
3212,12,2,16,4,12,11,-7,17099732,695158,7779,416,1,5275,47,,,
3213,4,1,41,3,17,15,1,17099072,695158,6839,899,2,8207,47,,,
3214,1,8,61,9,20,20,39,17098317,695158,22988,1136,5,12389,47,,,
3215,11,0,19,2,12,10,-20,17097957,695158,4543,447,1,3840,47,,,
3216,17,0,9,2,9,7,-19,17097788,695158,2688,186,0,2228,2,,,
3217,17,1,7,3,9,7,-19,17097546,695158,3816,283,0,3905,47,,,
3218,2,7,46,9,19,19,17,16890002,695158,25051,1242,3,13143,47,,,
3219,9,3,29,5,14,14,-8,16889886,695158,11496,690,1,7627,47,,,
3220,2,4,61,6,19,20,10,16889718,695158,19471,1109,3,10586,47,,,
3221,1,5,62,6,19,19,27,16889333,695158,14356,1092,5,9628,47,,,
3222,9,2,37,4,16,14,-7,16889150,695158,10126,808,2,9363,47,,,
3223,1,6,53,7,18,19,27,16888903,695158,17488,968,3,10795,47,,,
3224,1,7,30,8,18,18,36,16888648,695158,23012,973,3,12182,47,,,
3225,12,0,20,2,12,9,-20,16888475,695158,5347,395,2,3650,47,,,
3226,1,8,39,9,18,19,32,16802145,695158,19254,999,4,4710,47,,,
3227,1,7,37,8,17,17,31,16777929,695158,17328,897,2,10014,47,,,
3228,12,0,22,2,11,8,-15,16777694,695158,2852,354,2,2546,47,,,
3229,1,6,58,7,19,20,34,16774594,695158,25774,1135,4,9207,47,,,
3230,1,5,54,6,18,17,23,16774233,695158,12771,1019,2,9970,24,,,
3231,10,1,12,3,11,10,-10,16774050,695158,6399,401,0,2919,17,,,
3232,15,1,15,3,10,8,-20,16773848,695158,3533,328,0,2985,47,,,
3233,1,4,25,5,18,18,27,16773479,695158,20753,924,4,13694,47,,,
3234,14,0,12,2,10,8,-22,16773290,695158,3187,278,0,3602,47,,,
3235,2,6,32,8,18,18,23,16772887,695158,17990,1019,2,12618,47,,,
3236,14,1,11,3,11,10,-13,16772673,695158,7283,349,1,4660,47,,,
3237,1,4,33,5,17,17,18,16772303,695158,15620,942,4,9127,47,,,
3238,1,6,42,7,19,18,32,16739919,695158,20156,1126,2,10969,24,,,
3239,5,1,60,3,18,17,-3,16739429,695158,12975,964,1,9122,17,,,
3240,2,6,41,8,19,18,24,16738762,695158,23097,1180,5,12348,2,,,
3241,1,7,48,8,19,20,33,16738188,695158,25205,1126,3,5855,17,,,
3242,17,1,7,3,8,6,-19,16738038,695158,2088,203,1,1273,2,,,
3243,6,2,34,4,18,16,2,16737503,695158,15039,922,1,10111,24,,,
3244,6,1,33,3,16,13,-3,16737024,695158,8447,825,1,6772,2,,,
3245,4,2,49,4,18,16,-3,16736375,695158,12547,1145,1,14361,47,,,
3246,3,4,61,6,18,19,10,16735749,695158,16811,1080,1,9911,47,,,
3247,16,0,6,2,9,7,-24,16735494,695158,3939,297,0,3607,47,,,
3248,1,8,39,9,18,20,37,16724478,695158,26205,1060,3,8483,2,,,
3249,1,7,52,8,20,20,36,16724164,695158,25482,1109,2,12023,47,,,
3250,1,6,34,7,15,15,26,16723952,695158,14894,734,2,8159,47,,,
3251,9,0,16,2,12,10,-15,16723789,695158,6299,503,1,4400,47,,,
3252,13,0,12,2,10,8,-19,16723681,695158,4389,383,0,4033,47,,,
3253,1,6,49,7,18,18,29,16723341,695158,15124,936,3,8019,47,,,
3254,5,4,39,6,17,17,6,16723064,695158,15446,881,1,12031,47,,,
3255,3,3,69,5,19,18,8,16722690,695158,18489,1175,1,13545,47,,,
3256,8,3,27,5,15,14,-3,16722357,695158,12276,707,1,6766,47,,,
3257,5,4,41,6,16,16,4,16722031,695158,14065,792,2,5945,47,,,
3258,12,0,12,2,11,8,-20,16721851,695158,3514,386,0,3467,47,,,
3259,6,2,24,4,15,14,-3,16721534,695158,14740,708,1,9317,47,,,
3260,17,0,0,2,5,3,-23,16721429,695158,302,120,0,1442,47,,,
3261,1,4,56,5,19,19,22,16720868,695158,20019,1049,4,8220,47,,,
3262,1,4,52,5,19,20,22,16720081,695158,24539,1172,0,14673,47,,,
3263,5,2,53,4,19,16,-1,16719530,695158,9868,1162,2,9808,47,,,
3264,1,6,72,7,20,20,36,16718952,695158,16132,1123,3,9301,47,,,
3265,8,2,33,4,15,14,1,16718613,695158,10594,726,1,5313,2,,,
3266,4,0,50,2,16,14,-7,16718185,695158,5633,952,2,3712,47,,,
3267,1,9,55,10,19,20,39,16693941,695158,25043,1096,3,7371,2,,,
3268,1,6,65,7,19,19,30,16693730,695158,14787,1182,4,4582,24,,,
3269,11,1,21,3,12,10,-7,16693633,695158,3724,411,1,3984,24,,,
3270,14,0,17,2,11,9,-22,16693518,695158,4839,359,1,5848,47,,,
3271,1,6,33,7,16,17,35,16693171,695158,19729,757,2,7068,47,,,
3272,12,1,22,3,12,9,-12,16693014,695158,3457,485,1,5096,47,,,
3273,1,4,59,5,19,18,29,16692691,695158,13922,1081,3,6681,47,,,
3274,1,4,59,5,19,19,32,16692272,695158,21030,1203,2,9085,47,,,
3275,3,0,38,2,17,13,0,16691919,695158,4998,907,1,5211,47,,,
3276,1,2,53,3,18,19,13,16691430,695158,18001,1240,2,4820,2,,,
3277,4,3,37,5,17,17,11,16690942,695158,19440,1074,2,11720,24,,,
3278,3,6,46,8,19,19,27,16678616,695158,25607,1144,3,12796,24,,,
3279,1,7,40,8,19,19,44,16678411,695158,26716,1194,4,11870,24,,,
3280,11,0,12,2,11,9,-15,16678309,695158,5535,419,0,7563,50,,,
3281,1,3,40,4,18,16,26,16678080,695158,8459,945,2,7416,50,,,
3282,4,4,68,6,19,19,15,16677852,695158,12380,987,1,14206,50,,,
3283,11,0,22,2,13,11,-14,16677712,695158,8303,551,0,5897,2,,,
3284,2,3,54,5,19,17,19,16677295,695158,12058,1223,2,6697,47,,,
3285,3,2,50,4,18,16,6,16676948,695158,16411,1077,1,11268,47,,,
3286,9,1,34,3,15,13,-1,16676666,695158,8195,717,1,5790,47,,,
3287,2,2,31,4,16,15,12,16676332,695158,13924,876,1,9177,47,,,
3288,3,6,42,8,18,18,24,16663022,695158,21749,1179,2,11185,47,,,
3289,2,7,34,9,18,17,36,16662875,695158,18030,911,3,11135,47,,,
3290,1,4,39,5,18,18,31,16662443,695158,22242,1258,1,13529,47,,,
3291,2,6,48,8,19,19,27,16662119,695158,17447,1168,2,14027,47,,,
3292,11,0,21,2,15,14,-12,16583553,695158,14989,690,1,11712,47,,,
3293,10,2,21,4,12,12,0,16583438,695158,7575,464,1,4425,47,,,
3294,17,0,6,2,9,7,-22,16583370,695158,3564,303,0,5121,47,,,
3295,1,8,47,9,19,20,43,16583139,695158,27920,1161,4,12742,47,,,
3296,14,0,7,2,10,7,-22,16583028,695158,2417,309,1,2868,47,,,
3297,5,3,39,5,16,16,15,16582865,695158,15168,831,3,10744,47,,,
3298,14,1,11,3,10,8,-15,16582777,695158,3361,306,1,3553,47,,,
3299,15,0,4,2,7,6,-21,16582706,695158,1639,162,0,1842,47,,,
3300,5,6,23,8,15,16,35,16582493,695158,19984,670,3,3724,2,,,
3301,18,0,4,2,7,6,-22,16582414,695158,1870,174,0,1780,2,,,
3302,8,1,29,3,14,14,-5,16582220,695158,10346,641,0,8741,50,,,
3303,11,0,23,2,12,10,-15,16582041,695158,3993,460,3,5430,50,,,
3304,10,2,30,4,14,13,-6,16581793,695158,10246,618,0,12519,50,,,
3305,10,1,44,3,14,14,-7,16581550,695158,4724,589,0,3712,47,,,
3306,5,2,39,4,17,15,1,16581191,695158,9210,1002,0,7688,47,,,
3307,13,1,16,3,12,9,-11,16580973,695158,4020,467,0,4531,47,,,
3308,9,0,23,2,13,10,-14,16580693,695158,3517,579,1,2971,47,,,
3309,1,5,62,6,20,20,27,16580193,695158,22109,1151,1,8711,47,,,
3310,1,4,36,5,19,19,29,16567586,695158,26455,1070,4,8685,2,,,
3311,1,8,52,9,19,20,57,16567405,695158,36458,1253,3,3605,2,,,
3312,17,0,4,2,7,5,-21,16567373,695158,289,172,1,1115,2,,,
3313,9,3,40,5,15,15,1,16567243,695158,13382,675,0,9252,50,,,
3314,1,6,46,7,20,20,33,16567071,695158,26048,1118,3,11110,47,,,
3315,7,0,33,2,15,14,-9,16566937,695158,9876,747,1,4723,47,,,
3316,11,1,34,3,13,12,-8,16566840,695158,7335,473,1,7992,1,,,
3317,16,0,18,2,10,9,-19,16566731,695158,4025,376,0,3475,50,,,
3318,5,2,40,4,16,14,3,16566206,695158,6379,793,0,4426,47,,,
3319,1,9,59,10,19,20,63,16565873,695158,19471,1167,2,8905,47,,,
3320,16,0,14,2,10,8,-19,16565761,695158,2271,300,0,2899,47,,,
3321,1,2,58,3,19,18,21,16565381,695158,10890,1162,2,3284,47,,,
3322,1,4,74,5,19,20,36,16564947,695158,13084,1181,1,10976,50,,,
3323,7,2,33,4,15,14,1,16564579,695158,10119,741,0,8749,47,,,
3324,10,5,24,7,14,14,22,16564255,695158,13384,641,1,6761,47,,,
3325,1,2,46,3,19,18,22,16550977,695158,20749,1234,0,16765,47,,,
3326,1,7,38,8,19,19,41,16550828,695158,22420,1018,2,13450,47,,,
3327,4,1,59,3,18,17,0,16550684,695158,12530,970,1,9552,47,,,
3328,13,0,12,2,10,7,-16,16550580,695158,2217,350,0,3293,47,,,
3329,1,7,45,8,18,18,52,16550407,695158,20065,1044,3,7620,47,,,
3330,8,0,22,2,13,10,-10,16550265,695158,3360,615,0,6070,24,,,
3331,12,1,23,3,11,10,-6,16550116,695158,4606,459,0,5036,24,,,
3332,1,6,48,7,18,18,45,16549824,695158,18507,1230,3,6016,2,,,
3333,4,1,48,3,18,17,2,16549587,695158,14678,954,2,9937,2,,,
3334,2,3,75,5,20,20,22,16549229,695158,17315,1195,3,7279,25,,,
3335,1,3,60,4,18,17,25,16548853,695158,7493,904,4,1047,25,,,
3336,5,4,47,6,15,16,21,16548556,695158,15245,773,4,6074,25,,,
3337,9,2,45,4,15,15,17,16548216,695158,8290,703,2,5010,25,,,
3338,8,2,30,4,12,12,7,16548001,695158,6709,419,1,3402,25,,,
3339,18,0,7,2,8,6,-11,16547874,695158,1928,193,1,1567,25,,,
3340,16,0,18,2,10,8,-16,16547669,695158,2549,307,1,2623,25,,,
3341,6,2,35,4,17,17,8,16547167,695158,18298,963,3,6555,2,,,
3342,2,2,44,4,18,20,11,16546516,695158,25951,1160,3,3128,2,,,
3343,8,0,27,2,11,9,-8,16533313,695158,2838,429,0,3113,47,,,
3344,15,0,12,2,9,7,-16,16533182,695158,1982,260,0,2369,50,,,
3345,12,1,13,3,10,8,-8,16533063,695158,3462,338,0,3954,50,,,
3346,2,2,58,4,19,17,4,16432964,695158,11838,1262,2,11556,47,,,
3347,3,1,59,3,20,18,8,16432644,695158,13663,1236,0,20371,47,,,
3348,1,5,55,6,20,20,42,16432241,695158,16101,1175,4,14159,47,,,
3349,11,0,72,2,15,14,-13,16431988,695158,2635,729,0,3239,6,,,
3350,5,2,22,4,15,13,14,16431720,695158,10345,719,2,8697,47,,,
3351,7,1,33,3,16,15,-1,16431337,695158,11382,878,4,5548,2,,,
3352,10,1,21,3,12,10,-10,16431075,695158,5033,493,1,6353,24,,,
3353,11,0,23,2,12,10,-13,16430794,695158,6332,470,0,4924,24,,,
3354,9,1,26,3,11,11,-1,16430519,695158,7476,440,0,4356,24,,,
3355,2,2,39,4,19,16,10,16429944,695158,17487,1080,2,11634,24,,,
3356,1,3,31,4,18,18,22,16429301,695158,21227,1231,0,11118,24,,,
3357,14,0,9,2,9,7,-16,16413598,695158,1772,274,0,3221,24,,,
3358,1,4,49,5,19,19,38,16413307,695158,18800,1211,4,10106,24,,,
3359,1,7,54,8,19,20,58,16412943,695158,29947,1177,2,9108,2,,,
3360,6,2,24,4,14,12,15,16412631,695158,10687,664,1,9341,47,,,
3361,11,1,19,3,13,11,0,16412394,695158,8302,555,1,8804,47,,,
3362,5,3,53,5,19,19,14,16411950,695158,20794,1086,1,13545,24,,,
3363,9,0,22,2,13,11,-5,16254598,695158,4329,516,0,6317,47,,,
3364,16,0,10,2,9,7,-20,16238294,695158,2697,285,0,1948,47,,,
3365,1,7,48,8,19,20,57,16237587,695158,21947,1108,2,9056,24,,,
3366,16,0,4,2,8,5,-20,16237350,695158,1198,184,0,2171,47,,,
3367,17,0,6,2,8,7,-15,16237166,695158,4021,198,0,2701,47,,,
3368,11,2,23,4,13,13,2,16236738,695158,7956,530,1,4218,47,,,
3369,14,1,9,3,10,8,-8,16236471,695158,3163,321,0,2927,47,,,
3370,9,1,23,3,13,12,-5,16190684,695158,5749,548,2,3219,42,,,
3371,4,5,33,7,17,15,38,16190450,695158,12154,934,4,4575,42,,,
3372,17,0,5,2,8,6,-18,16190336,695158,1497,187,0,1501,42,,,
3373,14,0,11,2,9,6,-9,16190252,695158,523,206,0,1162,42,,,
3374,6,1,19,3,14,11,2,16190033,695158,6228,614,0,4127,42,,,
3375,10,1,27,3,12,11,-4,16189829,695158,5675,474,1,2861,42,,,
3376,18,0,1,2,4,3,-16,16189673,695158,492,89,0,532,42,,,
3377,1,4,64,5,20,20,33,16189210,695158,17419,1143,3,4316,42,,,
3378,16,0,4,2,9,6,-18,16188991,695158,3312,223,0,2556,42,,,
3379,14,2,7,4,10,7,8,16188732,695158,2187,291,0,1580,42,,,
3380,2,3,51,5,17,18,20,16188197,695158,15132,950,2,2748,42,,,
3381,12,2,14,4,11,10,0,16187988,695158,4859,342,0,3640,42,,,
3382,15,0,7,2,11,7,-17,16187755,695158,1796,341,0,1392,42,,,
3383,17,0,3,2,7,4,-11,16187574,695158,564,159,0,1093,42,,,
3384,4,5,40,7,16,16,35,16187041,695158,11165,779,1,4239,42,,,
3385,3,2,43,4,15,15,8,16130070,695158,7461,698,1,4124,6,,,
3386,1,2,78,3,18,19,21,16129893,695158,11258,988,0,3676,6,,,
3387,5,1,49,3,17,17,-1,16129726,695158,15142,966,3,2648,2,,,
3388,13,2,33,4,11,10,7,16129609,695158,4192,373,0,1675,6,,,
3389,7,1,70,3,16,17,5,16129366,695158,9660,822,0,3079,6,,,
3390,5,2,40,4,14,14,17,16129168,695158,9715,633,0,2546,6,,,
